brand;tgl;short_code;outlet_name;region_name;sub_area_name;sales_area_name;micro_cluster_name;cso_code;latitude;longitude;mobo_balance
3ID;2026-08-23;00215825;RAYA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3640404;109.897572;566494
3ID;2026-08-23;00540173;Aps Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.2181394;109.9329629;81330
3ID;2026-08-23;12309213;Arjuna Cell 2;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.2643766;109.9485409;176761
3ID;2026-08-23;00228576;Mar Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.3125429;109.8856519;503301
3ID;2026-08-23;00289015;Takaza Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.297393;109.9204481;36207
3ID;2026-08-23;00515908;cyrlia cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3477834;109.8875032;107723
3ID;2026-08-23;00130857;ELVIN CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219245;-7.417099;109.9717707;325751
3ID;2026-08-23;00095383;ANUGERAH CLL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.4188608;109.8572292;18633
3ID;2026-08-23;00414613;Sobir Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-135256281872;-7.3038597;109.9095808;131800
3ID;2026-08-23;00238983;MAJUNGAJI CLL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;1-28825219243;-7.3725659;109.8962828;8731
3ID;2026-08-23;00526499;Capung Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-WONOSOBO;2613052702;-7.3639058;109.8289835;212703
3ID;2026-08-23;SH004851;berliana;CENTRAL JAVA;SOUTH CENTRAL JAVA;SOLO;MC-SUKOHARJO;DSESOLSUK3ID05;-7.5860661;110.7370086;19000
3ID;2026-08-23;SH004382;Lia cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;SOLO;MC-SUKOHARJO;DSESOLSUK3ID07;-7.6297686;110.8556813;0
3ID;2026-08-23;SH004343;SD2 CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;SOLO;MC-SUKOHARJO;DSESOLSUK3ID06;-7.7716381;110.7567152;0
3ID;2026-08-23;00314942;Medina cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2498715;113.992169;7753
3ID;2026-08-23;00327348;Nova cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2965419;114.0299532;410
3ID;2026-08-23;00332610;VICTORY Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.4039314;114.2183428;9261
3ID;2026-08-23;00069444;FALLAH CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4261988;114.3216144;36269
3ID;2026-08-23;00461925;Comodo cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4276968;114.3031378;13557
3ID;2026-08-23;00026080;Aldo cell 2;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.425203;114.169873;17776
3ID;2026-08-23;00124175;kurnia CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.3948496;114.3290948;106705
3ID;2026-08-23;12311430;berkah atk cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2888385;113.9818556;7511
3ID;2026-08-23;00201011;Kartuku Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3613455;114.1345412;156984
3ID;2026-08-23;00281605;RUDI PONE;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.446261;114.3155597;8906
3ID;2026-08-23;00364538;KRING CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.3947134;114.3254239;104253
3ID;2026-08-23;00570106;AYRA CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4464181;114.3372419;148100
3ID;2026-08-23;00028293;DIRGANTARA;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4412004;114.3222251;4488
3ID;2026-08-23;00122128;Hamka Cell kembiritan;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3687575;114.1713569;7274
3ID;2026-08-23;00314798;Duta Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3530647;114.1465833;10412
3ID;2026-08-23;00490300;Zain Cell 2;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3013538;114.1113205;159530
3ID;2026-08-23;00494126;Senja cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4028305;114.1119593;8010
3ID;2026-08-23;00314902;shinta 2 cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4187379;114.1411811;9399
3ID;2026-08-23;12324701;HAVIN CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2871174;113.9781245;66400
3ID;2026-08-23;00330602;rizky cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3001983;113.96847;110
3ID;2026-08-23;00441354;DARA CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.42742;114.284445;7023
3ID;2026-08-23;00494147;Ariel cell polean;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.38853;114.1165247;35960
3ID;2026-08-23;00052647;Dzaki  CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4369623;114.3298489;7227
3ID;2026-08-23;00205821;Dzakira Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2969674;114.0526861;80799
3ID;2026-08-23;00083523;SINAR  GALAXY;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.412247;114.1412662;81146
3ID;2026-08-23;12296594;fhatan99 cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2885467;113.9855297;128534
3ID;2026-08-23;00326492;Tuu Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2829902;114.1032286;4034
3ID;2026-08-23;00332681;ABIYA CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.439137;114.103117;7820
3ID;2026-08-23;00115293;Vano Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3648022;114.1928166;12467
3ID;2026-08-23;00010528;Rejodadi;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.363471;114.1503563;1735
3ID;2026-08-23;00312280;MATRIX CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3043253;114.0517518;4196406
3ID;2026-08-23;00066582;Hexx Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.316847;114.057136;4490
3ID;2026-08-23;00196640;Khayra Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3541657;114.1622883;2184
3ID;2026-08-23;00314907;Hakim cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.422178;114.141361;43739
3ID;2026-08-23;00494133;VIA Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.3668999;114.1512461;11742
3ID;2026-08-23;12305193;Dwi cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3061586;114.0519514;84149
3ID;2026-08-23;00494228;V Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4760959;114.3145207;120727
3ID;2026-08-23;00299145;base cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.4038698;114.2153204;186701
3ID;2026-08-23;00010875;Abil Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3015588;114.1067482;77517
3ID;2026-08-23;00494757;Amira Cel;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.36483;114.192814;5683
3ID;2026-08-23;00055585;SPD CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.37681;114.145983;283887
3ID;2026-08-23;12328668;89 cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3641322;114.1462776;234700
3ID;2026-08-23;12296598;Azka cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.2888541;113.9856305;53941
3ID;2026-08-23;12315711;lestari cell 1;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4180108;114.1858086;76500
3ID;2026-08-23;00418319;dbijis 34 cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.450337;114.101074;7855
3ID;2026-08-23;00575287;Pb cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.3840032;114.1797879;188570
3ID;2026-08-23;00495584;SARI;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4353383;114.2851408;23585
3ID;2026-08-23;00202049;Flash Cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3273092;114.1052537;1759
3ID;2026-08-23;00442007;Star Cell tamanagung;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-135855477779;-8.4059065;114.2236827;71875
3ID;2026-08-23;SH007690;Nisa Call;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.4383332;114.1305749;0
3ID;2026-08-23;SH007645;Duta Call;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.448636;114.1002917;0
3ID;2026-08-23;SH009865;ANDIEN CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;2613052887;-8.3209867;114.073315;0
3ID;2026-08-23;SH008753;RAZEL CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4658417;114.3219067;0
3ID;2026-08-23;SH009088;Dimas Call;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-28825219599;-8.3849439;114.1061314;0
3ID;2026-08-23;SH004674;Nabila cell;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4137933;114.32616;66200
3ID;2026-08-23;SH043753;ARKA CELL;EAST JAVA;EASTERN EAST JAVA;JEMBER;MC-GENTENG;1-178089395779;-8.4124733;114.326005;153500
3ID;2026-08-23;00473680;ADK Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.5614141;110.1073936;28674
3ID;2026-08-23;00130542;LIVIA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6407542;110.2948025;100300
3ID;2026-08-23;00122614;MASTER CARD;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.578893;110.278845;118545
3ID;2026-08-23;00238808;Jaya Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.475343;110.243195;175145
3ID;2026-08-23;00344365;rama cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5765418;110.3214816;27048
3ID;2026-08-23;00328082;OSARI CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5665475;110.2958249;96916
3ID;2026-08-23;00525582;Zona Data;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.555959;110.2465719;492515
3ID;2026-08-23;00285767;amin cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5400936;110.3359436;19176
3ID;2026-08-23;00172738;BELLA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.5940153;110.2209653;337658
3ID;2026-08-23;00541887;DELTA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6585314;110.2833326;27460
3ID;2026-08-23;00509620;Glod Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.56535002;110.2829377;114068
3ID;2026-08-23;00280699;Toko edro;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6062984;110.327481;221636
3ID;2026-08-23;00121265;YULFA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.6028123;110.2113141;26467
3ID;2026-08-23;00238720;Outlet Kuota;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6320872;110.3040253;273542
3ID;2026-08-23;00233354;NANDA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6091244;110.3036407;279989
3ID;2026-08-23;00546672;Linda Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4583433;110.257615;9278
3ID;2026-08-23;00540759;JTWO CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6444408;110.2902944;34767
3ID;2026-08-23;00509319;jack cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5583769;110.2311076;10703
3ID;2026-08-23;00509323;Natta cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5532256;110.2573901;180408
3ID;2026-08-23;00128136;eni cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.6060123;110.2294152;56482
3ID;2026-08-23;00366279;zahra cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4570915;110.3075705;4853
3ID;2026-08-23;00237147;KRAJAN CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4621663;110.2662733;218368
3ID;2026-08-23;00516110;Grace cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.52892635;110.3443355;39760
3ID;2026-08-23;00189875;NABIL DATA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4912311;110.2440568;105840
3ID;2026-08-23;00508182;subhkan cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5473926;110.3258445;115818
3ID;2026-08-23;00237155;Bintara Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5088466;110.36316;8922
3ID;2026-08-23;00507097;widuri cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5506966;110.2556084;41593
3ID;2026-08-23;00237533;ita cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6124048;110.3305301;124395
3ID;2026-08-23;00484816;ADE CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4343471;110.3801619;6732
3ID;2026-08-23;00541463;Al Thofu cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6020181;110.3390593;295257
3ID;2026-08-23;00580244;OM BAKSO OM STORE;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.5666777;110.1227262;426004
3ID;2026-08-23;00475582;YUDHI CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4802234;110.2372659;154735
3ID;2026-08-23;00238799;SYIFA CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5729134;110.2391635;196475
3ID;2026-08-23;00535778;Marlindo Payment;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.5932542;110.2824025;10334187
3ID;2026-08-23;00522422;Ainun Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.5402024;110.1246394;22313
3ID;2026-08-23;00523713;Ayuk cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5406996;110.2575752;262466
3ID;2026-08-23;00245962;NM CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.6146846;110.2468778;283345
3ID;2026-08-23;00127872;warung pulsa mart;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5668985;110.2628964;251802
3ID;2026-08-23;00135974;RIZAL CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.5921892;110.2204966;220831
3ID;2026-08-23;00479312;adam cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.5832403;110.2254195;8953
3ID;2026-08-23;00237563;LUAY CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.5673953;110.306116;245434
3ID;2026-08-23;00366230;DANI CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.5278117;110.1801017;299935
3ID;2026-08-23;00510708;KC CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.580814;110.1374688;126693
3ID;2026-08-23;00330647;Agizta Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4530662;110.3835035;2035
3ID;2026-08-23;00424967;Wijaya Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.52665;110.2916983;20897
3ID;2026-08-23;00130549;PERMATA DUA;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.59682138;110.2952617;102419
3ID;2026-08-23;00243047;RJ CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6312762;110.305481;136127
3ID;2026-08-23;00361325;riki cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.543704;110.1244689;75365
3ID;2026-08-23;00330717;Rahma Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4501141;110.3817692;6582
3ID;2026-08-23;00233336;HAND CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.587638;110.2861577;667811
3ID;2026-08-23;00238969;PAWIRO CELL;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.605566;110.2178577;93816
3ID;2026-08-23;00244229;Ababil Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5307839;110.2360387;234324
3ID;2026-08-23;00128174;Erlangga cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.5223175;110.2677201;209040
3ID;2026-08-23;00509315;bee cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5406593;110.2362112;41576
3ID;2026-08-23;00136585;RnB Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5528842;110.27882;40153
3ID;2026-08-23;SH006199;genrus3 cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.573070620477138;110.28203643858433;15700
3ID;2026-08-23;SH006173;Rohmad Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.533386002204856;110.34875236451626;16450
3ID;2026-08-23;SH005145;Arza Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-135220401504;-7.4931025;110.2726765;13350
3ID;2026-08-23;SH004469;Anugrah cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052088;-7.5787032;110.2860556;59400
3ID;2026-08-23;SH004682;queen card 2;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219217;-7.5586967;110.26218;28810
3ID;2026-08-23;SH004763;mubarok cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.607353660260903;110.30194479972124;0
3ID;2026-08-23;SH004907;id cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;1-28825219207;-7.6077703;110.3061747;217500
3ID;2026-08-23;SH011754;HR Cell;CENTRAL JAVA;SOUTH CENTRAL JAVA;MAGELANG;MC-MAGELANG TIMUR;2613052090;-7.57564966204216;110.17477490007877;49000
3ID;2026-08-23;00294545;domoro cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.0905091;110.3888849;533
3ID;2026-08-23;00506664;Sukur cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.0057665;110.4214401;15995
3ID;2026-08-23;00294301;bahagia 2 cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.0547409;110.4353707;201668
3ID;2026-08-23;00513836;GRAHA KOMUNIKA 3;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.05343;110.3950467;2435
3ID;2026-08-23;00203712;GendutD cell 2;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-135262838162;-7.0459412;110.3938846;79967
3ID;2026-08-23;00506526;Nesya Cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-6.9977343;110.3457159;343
3ID;2026-08-23;00059000;lala cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.1044463;110.3881485;14400
3ID;2026-08-23;00504768;Lina Cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-6.9967769;110.3465343;511
3ID;2026-08-23;00150185;FRANS CELL;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.0081147;110.4183784;9171
3ID;2026-08-23;12299648;Winner Acc;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;2613050644;-7.0113696;110.4363478;131765
3ID;2026-08-23;00508003;DANI CELL;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.017572;110.4711785;2048
3ID;2026-08-23;00490351;BAone celluler;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219047;-7.005635;110.3208733;143355
3ID;2026-08-23;00294580;tiven 2 cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.0175414;110.4713505;24833
3ID;2026-08-23;00231417;SENEN cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-6.99071;110.3701267;30684
3ID;2026-08-23;00456550;Laza Cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-135257258644;-7.0598241;110.4123991;27011
3ID;2026-08-23;00255354;waroeng cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.0689178;110.3138606;39198
3ID;2026-08-23;00067384;pradana Cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.0872457;110.3622272;11394
3ID;2026-08-23;00542303;o store;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219021;-7.0154532;110.4233029;21406
3ID;2026-08-23;00264303;vinsya cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-135262838126;-7.0536274;110.4641169;232607
3ID;2026-08-23;00516495;fena cell 2;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219029;-7.0801099;110.3087526;288242
3ID;2026-08-23;00322257;Hifana Cell;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-135262838126;-7.0621426;110.4661155;163943
3ID;2026-08-23;00051450;PERSADA;CENTRAL JAVA;NORTH CENTRAL JAVA;SEMARANG;MC-SEMARANG KOTA SELATAN;1-28825219047;-6.9920516;110.3530002;428515
